path,slice_file_name,fsID,start,end,salience,fold,classID,class,mfccs
data\UrbanSound8K\audio\fold10\159742-8-0-1.wav,159742-8-0-1.wav,159742,0.629945,4.629944999999999,2,10,8,siren,"[-7.76504562e+02  1.00937145e+02  4.77220423e+01  1.33992370e+01
  3.37776067e+00  2.13567770e-01  3.20023968e+00  8.09352288e+00
  6.52240244e+00  4.22970344e+00  2.44852839e+00  6.61066273e+00
  4.21727553e+00  2.95123285e+00 -5.25391436e-01 -6.28086512e-01
 -1.29369704e+00 -9.91641533e-01 -6.43630659e-01 -2.12084958e+00
 -2.50752358e+00 -3.49998553e+00 -1.76686055e+00 -1.74121011e+00
 -1.57544870e+00 -2.69952758e+00 -3.37627586e+00 -1.91532569e+00
 -1.66021784e+00 -1.53474224e+00 -2.25036622e+00 -5.67335564e-01
 -1.19886566e+00 -9.91786595e-01 -1.05087308e+00 -5.10590753e-01
 -8.06684778e-01 -2.44519189e+00 -1.67532859e+00 -1.74910386e+00]"
data\UrbanSound8K\audio\fold7\107357-8-1-5.wav,107357-8-1-5.wav,107357,161.517232,165.517232,2,7,8,siren,"[-2.51515587e+02  1.37646786e+02  2.48471624e+00  1.59579844e+01
 -1.68633958e+01  3.10633577e+01  9.42768578e+00  1.34975405e+01
 -9.98673068e-01  2.25599679e+01  5.52302259e+00 -2.44040635e+00
  3.17200215e+00  1.98524016e+00  3.78105112e+00  1.20545921e+00
  2.96438926e+00  9.51772658e+00 -2.18369565e+00  1.21852930e+00
  4.26039853e+00  4.71674744e+00 -5.81685695e-01 -4.64802697e+00
  1.33978819e+00  6.46171499e+00  7.14530716e+00  3.67015696e+00
  2.04351299e+00  5.41615307e+00  2.22832446e+00  1.61424780e+00
 -1.10188587e-01  1.18954282e+00  6.64255866e-02  4.43435961e+00
  1.47659878e+00  1.43677165e+00 -1.41535003e+00 -9.25914037e-01]"
data\UrbanSound8K\audio\fold6\74726-8-2-0.wav,74726-8-2-0.wav,74726,46.858683,50.858683,2,6,8,siren,"[-4.72780581e+02  1.87906597e+02 -2.57654687e+01 -4.53646965e+01
 -1.38934539e+01 -2.69101481e+01 -1.99707330e+01  3.38437822e+00
  1.24113220e+01  1.44727123e+01  9.38009429e+00 -5.33819543e+00
 -1.66036710e+01 -1.49002377e+01 -6.49552046e+00 -1.98208907e+00
 -2.97849264e+00 -3.84504901e+00 -2.71365818e+00 -2.00697258e+00
 -1.92222643e+00 -1.75334251e+00 -7.14221021e-01  3.63049188e-01
 -1.71728088e+00 -4.45139166e+00 -3.49614617e+00 -2.28003879e+00
 -3.36624342e+00 -3.01026883e+00 -1.19597403e+00 -1.73237644e+00
 -2.82876128e+00 -1.48232961e+00 -5.28531426e-01 -1.96776502e+00
 -3.57247784e+00 -3.78807102e+00 -2.62819411e+00 -1.20856466e+00]"
data\UrbanSound8K\audio\fold2\102871-8-0-5.wav,102871-8-0-5.wav,102871,2.5,6.5,1,2,8,siren,"[-2.57325574e+02  1.88649898e+02 -6.92974726e+01  9.61241347e-01
 -1.72766987e+01  1.04494112e+00  6.56481970e+00 -1.16169374e+01
  1.36621226e+00 -4.55501512e+00 -9.24810362e+00 -8.02778815e+00
  4.86483704e-01  1.59851905e+00  1.43887526e+00  4.40055121e+00
 -1.07060818e+00 -2.31696684e+00 -1.67376601e+00  9.84495857e-01
  6.30182698e+00  8.12014914e+00 -3.44781222e+00 -1.70694610e+01
 -1.97175700e+01 -4.52304916e+00  1.14254185e+01  8.85705521e+00
 -2.85885675e+00 -7.48251429e+00 -1.90527751e+00  4.42417754e+00
 -9.58700770e-01 -1.16919823e+01 -1.12451496e+01  1.30612513e-01
  8.24656914e+00  7.00054257e+00  2.91169134e+00  2.61870449e-01]"
data\UrbanSound8K\audio\fold9\157866-8-0-16.wav,157866-8-0-16.wav,157866,8.0,12.0,1,9,8,siren,"[-235.56994852  126.19215851 -114.50150779  -26.49378008  -46.36977832
   -8.36688487   12.66077967   28.27820971   13.58710641   -4.25084581
   -3.78417378    0.9751559     8.59465338   -4.00887571   -3.03946635
  -12.69363043    1.83955892    5.47374833   -5.12344963    1.80321764
    7.50396238    7.28886472   -5.4832118     3.97869372    7.96162232
   -5.30684064   -5.63642794   -3.67165657   -4.62951744    0.99575808
    1.48372187   -6.40453647   -0.97274322    0.39337489   -2.98400289
   -0.49263735   -5.5542665    -5.63241395   -0.41540966   -1.72588621]"
data\UrbanSound8K\audio\fold9\159748-8-2-8.wav,159748-8-2-8.wav,159748,34.287195000000004,38.287195000000004,1,9,8,siren,"[-4.98179133e+02  2.26566422e+02  3.59541260e+01  3.04010136e+00
  1.49749272e+01  2.90498966e+00 -2.05424002e-01  1.39256745e+01
  1.36728330e+01  2.03313233e+00  1.77715238e+00  8.11335441e+00
  2.33220037e+00 -3.23431205e+00 -1.40857969e-01 -2.11306625e-01
 -4.89984964e+00 -5.13822656e+00 -3.88334446e+00 -5.92248627e+00
 -5.17138945e+00 -2.76164642e+00 -7.31238062e-01 -4.13544742e+00
 -4.96875403e+00 -1.32813423e+00 -2.72514207e+00 -2.91591841e+00
  1.04740531e+00 -1.15471495e+00 -4.29383033e+00 -1.95512552e+00
 -1.39440177e+00 -4.50102073e+00 -5.44838666e+00 -3.41452382e+00
 -4.36201506e+00 -2.36329953e+00 -2.72721698e+00 -1.85157890e+00]"
data\UrbanSound8K\audio\fold3\22601-8-0-33.wav,22601-8-0-33.wav,22601,16.5,20.5,2,3,8,siren,"[-3.44301582e+02  2.17668031e+02 -1.71027048e+01 -1.34755511e+01
 -8.17144871e-02 -9.18514586e+00  1.14859667e+01  1.35480587e+01
  1.18447426e+01  1.41340460e+00 -8.54713410e+00 -3.89600338e+00
  1.78218864e+00  8.85364678e+00  3.53892396e+00 -5.37589369e+00
 -9.05786576e+00 -5.36758116e+00  2.12135993e+00  2.95276162e+00
  4.52018180e+00  1.84731559e-01 -6.26454798e-01 -2.90545458e+00
  1.63023907e+00  1.35730112e+00  7.87610369e-01 -1.64381142e+00
 -3.22855758e+00 -2.35243997e+00  1.11436285e-01  1.06865242e-02
 -5.05148768e-01 -1.61295466e+00 -3.62490535e+00 -3.09786419e+00
  1.46288973e+00 -3.51376540e-01  1.17279474e+00 -4.78147573e+00]"
data\UrbanSound8K\audio\fold3\22601-8-0-22.wav,22601-8-0-22.wav,22601,11.0,15.0,2,3,8,siren,"[-351.31985782  217.65789508   -9.17662564  -16.01067213   -7.46464093
   -8.8397363    15.70959482   19.3626139    13.05260476    1.16750545
   -7.04960339   -3.2739906     2.55057586    6.12125157    0.93486442
   -6.24722237   -7.46815459   -4.72688563    2.85372534    4.23718346
    3.97191648   -1.20675524   -1.43238666   -3.77709485    2.05830489
    3.17037172    1.61058473   -2.27460963   -3.22676216   -2.00928917
    0.79098685    0.972712      0.97548911   -1.06937558   -2.86757822
   -2.64510328    1.07969454    0.36639089    2.09154403   -3.63567658]"
data\UrbanSound8K\audio\fold2\159750-8-0-2.wav,159750-8-0-2.wav,159750,1.749887,5.749887,1,2,8,siren,"[-530.20716342  157.66524865   17.05684108  -12.24729514    3.9812169
    4.31051786    4.45038254   10.26142335   13.42177544    4.03320977
   -7.94688466   -5.70776317   -1.45638757   -7.90424581  -13.36731292
   -9.74780791   -7.42076235   -9.1933006    -5.67113476   -3.42575952
   -8.56644982   -9.14635771   -5.79781932   -6.4523333    -6.57295177
   -6.09685251   -7.13331948   -6.03888235   -4.71310163   -5.6647892
   -6.54802755   -6.5979842    -6.00893444   -4.93396837   -4.20123867
   -3.86675456   -3.43867238   -2.63281967   -1.69996752   -0.78633179]"
data\UrbanSound8K\audio\fold2\123688-8-0-13.wav,123688-8-0-13.wav,123688,20.675572000000006,24.675572000000006,2,2,8,siren,"[-3.21904809e+02  1.31476026e+02 -2.17952762e+01  9.80310830e+00
 -1.90969946e+00  2.27024326e+01  4.74136635e-02  2.40102455e+01
  6.51243808e-01  9.18180723e+00 -1.21097980e+01  1.44826947e+01
  4.27707673e-01  3.82620143e+00 -3.40140126e+00  1.72899292e+00
 -2.69143791e+00  4.12626103e+00  1.06172545e+00  2.36202881e-01
 -3.57554183e+00 -6.25181424e-01 -2.68736702e+00  2.02696628e+00
  1.48624683e+00 -2.68389253e+00 -3.05113483e+00  8.58284189e-01
 -2.14816364e-01  2.36871516e+00 -6.51669791e-01 -9.67964754e-01
 -3.13420940e+00  1.16742991e+00 -9.15468714e-01  4.85854298e-01
 -3.02024335e+00  2.65503174e-01 -1.47103447e+00  1.03616757e+00]"
data\UrbanSound8K\audio\fold8\117181-8-0-4.wav,117181-8-0-4.wav,117181,2.0,6.0,1,8,8,siren,"[-246.75070762  159.15451495  -52.36219697  -20.62115791  -51.9669834
    1.16467195  -16.58206075   13.9279862     5.41680939    5.90261998
    1.28454377   -0.7457164     2.26353704    2.01859078    0.42741963
   -0.94405507   -3.83310662   -2.51941383   -1.54387216    0.34285479
   -1.12626165    1.66363274    3.51482776   -3.03173544  -10.15992096
   -5.51573721   -1.6145553    -0.94166665    0.99246918    1.3896796
   -3.15877324   -7.36536182   -2.28482221    1.09896069    2.19577685
    1.81514047    3.68271179    4.06724164    5.77431464    8.34905729]"
data\UrbanSound8K\audio\fold4\24347-8-0-76.wav,24347-8-0-76.wav,24347,42.120371,46.120371,2,4,8,siren,"[-3.01928793e+02  2.01011872e+02 -7.44360951e+01 -1.82912879e+01
 -3.22210681e+01 -2.09305305e+01  6.34154035e+00  5.57467912e+00
  1.31478751e+01 -6.19849385e-02  6.20087309e+00  1.49073046e+01
  1.39859449e+01  1.61953920e+01  9.89590821e+00  6.23467237e+00
  4.00041585e+00  1.81809132e+00  6.64393468e-01 -4.34635001e+00
 -6.33532698e+00 -1.97992879e+00  2.80897548e+00  1.08466209e-01
 -1.98940963e+00 -1.08102112e-01 -3.44450985e+00 -2.19208801e+00
  7.34559303e+00  5.66214233e+00  2.80242581e-01  3.72804730e+00
  1.74383403e+00  6.39723565e-02 -7.55317505e-01 -3.31608149e+00
  3.76195113e-01 -2.52155320e+00 -1.84710674e+00  2.85483556e+00]"
data\UrbanSound8K\audio\fold10\74364-8-1-23.wav,74364-8-1-23.wav,74364,150.53796,154.53796,2,10,8,siren,"[-3.95736924e+02  1.33027578e+02 -1.37264917e+01  4.50076577e+01
 -3.20505057e+00  2.56342853e+01  3.08770369e+00  6.01575708e+00
 -8.65688070e+00  2.67537411e+01 -1.05982507e+01  1.16007945e+00
  1.66963046e+00  1.25560915e+01 -4.91029933e+00  1.37266573e+01
 -5.52298719e-01  3.40920381e+00  8.17396823e-01  1.47962061e+01
 -1.37132752e+00  5.44812408e+00 -9.89381362e+00 -5.82861433e+00
 -4.15304980e+00  2.84156900e+00  6.86112274e+00  5.99023905e+00
 -1.25567544e+00 -4.43053732e-03 -3.03344424e+00  1.68227806e+00
 -9.46407894e-01 -5.18902638e+00 -2.26426470e+00  9.79110878e-01
  4.64713700e-01  4.40248869e+00  1.03053477e+00 -1.03817796e+00]"
data\UrbanSound8K\audio\fold3\22601-8-0-30.wav,22601-8-0-30.wav,22601,15.0,19.0,2,3,8,siren,"[-3.47977805e+02  2.12658745e+02 -1.74825635e+01 -8.09444146e+00
 -3.72237329e-01 -8.52243908e+00  1.27543770e+01  1.28885531e+01
  1.16600339e+01  1.80712900e+00 -6.69216151e+00 -2.03273453e+00
  1.10268968e+00  7.29909769e+00  3.38980635e+00 -3.97075241e+00
 -7.32409140e+00 -5.47320937e+00  1.70876669e+00  2.74466965e+00
  2.50149752e+00 -6.31458511e-01  9.93909649e-02 -2.41344169e+00
 -1.34382036e-01  2.01211121e-01 -5.12355788e-03 -1.41872649e+00
 -2.36338582e+00 -1.85126624e+00 -2.07945498e-01  7.58715858e-03
 -3.70055467e-01 -1.83599626e+00 -3.04038690e+00 -2.05961685e+00
  1.31423635e+00 -2.44199277e-01  1.78289633e+00 -2.44643730e+00]"
data\UrbanSound8K\audio\fold1\159738-8-0-14.wav,159738-8-0-14.wav,159738,7.746987,11.746986999999999,2,1,8,siren,"[-5.64095659e+02  1.32632650e+02  1.94969840e+01 -3.53257544e+00
 -1.83414563e-01  8.55278650e+00  1.22978461e+01  1.28347084e+01
  1.26886929e+01  2.08743909e+00  2.16518849e+00  7.75740907e+00
  2.44089655e+00 -8.73310816e+00 -1.36675351e+01 -4.59350186e+00
 -9.72561631e-01 -7.15484322e+00 -6.41523616e+00 -3.15252849e+00
 -4.79301307e+00 -4.84806151e+00 -3.81055438e-01 -1.27370589e+00
 -5.35299815e+00 -2.47561629e+00  1.24257512e+00  1.45771406e+00
 -9.12810057e-01 -3.57772385e+00 -2.19083174e+00 -1.08963453e+00
 -1.50839896e+00 -1.21673810e+00 -2.45184088e+00 -1.92896884e+00
 -9.28843365e-02 -1.32175997e+00 -1.95092268e+00 -1.85727507e+00]"
data\UrbanSound8K\audio\fold4\24347-8-0-92.wav,24347-8-0-92.wav,24347,50.120371,54.120371,2,4,8,siren,"[-3.65892085e+02  1.40779686e+02 -5.47754456e+01 -1.25745800e+01
 -1.02341095e+01 -8.53480048e+00  1.47601731e+01  1.09404809e+01
  1.19588307e+01 -3.00727132e+00 -1.05619384e+01  1.20390739e+01
  2.04910791e+01  7.03015700e+00 -9.32598180e+00 -1.34111391e+01
  1.51366108e+00  8.81573302e+00  3.70688780e+00  3.77100461e+00
  1.54848758e+00 -3.92470130e+00  8.36379005e-01  8.52601109e+00
  4.85141443e+00 -1.33568065e+00 -3.50661676e+00 -5.01789223e+00
 -1.57454620e+00  3.12664001e+00  4.88934089e-01 -1.75444997e+00
  1.97744625e+00 -2.01058630e-02 -1.24761960e+00  4.55633206e+00
 -3.70376122e-01 -5.60954063e+00 -2.31317933e+00 -2.90720256e+00]"
data\UrbanSound8K\audio\fold4\24347-8-0-49.wav,24347-8-0-49.wav,24347,28.620371000000002,32.620371,2,4,8,siren,"[-1.96151058e+02  2.23200003e+02 -7.91366759e+01 -6.30268167e+00
 -1.24360665e+01 -1.72333819e+01  2.32861564e-01  2.63018811e+00
  1.33405022e+01  1.14005185e+00  4.94363606e+00  5.90301784e+00
  9.22886143e+00  1.04745729e+01  3.37528710e+00  3.41426696e+00
 -6.87132848e+00 -3.07108503e+00 -2.91422556e+00 -1.26910538e+01
 -5.40924323e+00 -4.73927725e+00 -6.18171579e+00 -5.52073870e+00
 -2.51932392e+00  2.25389882e+00 -2.61280717e+00 -1.83183011e+00
 -3.90474212e-02 -1.84837580e+00 -1.61411368e+00 -6.17390037e-01
  1.87194674e+00 -1.01325308e+00 -3.18342228e+00 -2.39217247e+00
 -9.46551317e-01  1.15117564e+00 -1.04485780e+00 -1.51205920e+00]"
data\UrbanSound8K\audio\fold1\157867-8-0-25.wav,157867-8-0-25.wav,157867,12.5,16.5,1,1,8,siren,"[-3.37713752e+02  9.22725493e+01 -3.42344091e+01 -8.46530585e+00
 -1.87436917e+01  8.14214973e+00  2.08241917e+01  2.29165559e+01
  6.77587191e+00 -1.08810195e+01 -5.49074405e+00  9.30972142e+00
  1.78100726e+01  9.42468516e+00 -2.76838974e+00 -1.55751267e+01
  1.13175821e-01  7.42478799e+00 -2.95338991e-02  2.12172972e+00
  1.17680415e+00 -1.33386469e+00 -1.18425470e+00  6.62605706e+00
  5.48785426e-01 -1.15397940e+01 -6.00425438e+00  3.05753203e-01
 -5.14137210e+00 -1.49504156e+00  2.11916028e+00 -5.67240712e+00
 -4.36633029e+00 -5.95383868e+00 -5.74199467e+00 -7.34487150e-01
 -7.42919889e+00 -7.58784242e+00  2.74524507e-01 -1.48412034e+00]"
data\UrbanSound8K\audio\fold10\93567-8-0-2.wav,93567-8-0-2.wav,93567,5.044365,9.044365,2,10,8,siren,"[-2.01235284e+02  1.57740916e+02 -4.66320725e+01  1.78020986e+01
 -2.69239977e+01  2.83760495e+01 -1.18392929e+01  1.93787785e+01
  2.58590582e+00 -2.83772350e+00 -8.02587399e+00  1.55015491e+01
 -6.38437542e+00  3.19430766e+00  1.07309853e+00  8.85158980e+00
 -8.23083262e+00  6.69289742e+00 -2.28732831e-01  7.61702982e-01
  2.47656605e+00  3.19134147e+00 -1.92108540e+00  2.54893874e+00
 -2.63162809e+00  8.77979402e-01 -1.40228168e+00  6.40825512e-01
 -5.49371142e-01  3.02808300e+00  3.98932369e-01 -8.69176846e-01
 -1.88482737e-01 -1.51821462e-01 -1.22307267e+00 -2.15403091e+00
 -2.55352110e-01 -1.26778213e+00  3.44733927e-01 -3.93482718e-01]"
data\UrbanSound8K\audio\fold8\133473-8-0-2.wav,133473-8-0-2.wav,133473,1.0,5.0,2,8,8,siren,"[-2.01104320e+02  2.05307391e+02 -2.26064209e+01  1.48028032e+01
 -1.36288180e+01  1.21270694e+01  1.59860457e+01  1.11520810e+01
  2.06487222e+01  6.43030673e+00 -1.10143945e+00  7.62633993e+00
  6.82113746e+00  5.68160289e+00  6.37743957e+00 -2.61584273e+00
  5.18029023e+00  3.02973253e+00  5.42026920e+00  7.47347160e+00
  4.73785015e+00  8.07135285e+00  1.00683276e+00  5.64382926e-01
 -6.91876385e-03 -1.44686055e+00 -1.36665815e+00  5.40840256e-01
  3.41877815e+00  6.85707792e-01  1.99448296e+00  1.42884672e+00
 -3.29895605e-01  1.84698362e+00 -1.24450990e-01 -1.55232386e+00
 -1.71982726e+00 -1.43580270e+00 -3.02696422e-01  6.43621673e-02]"
data\UrbanSound8K\audio\fold8\148632-8-0-12.wav,148632-8-0-12.wav,148632,135.79572199999998,139.79572199999998,2,8,8,siren,"[-5.94068549e+02  1.83831853e+02  2.57883188e+01 -2.08354248e+01
 -8.40013609e+00  1.05815140e+00  5.88992356e+00  8.90996720e+00
  6.53014687e+00  5.24728074e+00  4.33970966e+00  4.46039101e+00
  2.67992342e+00  1.97433123e+00 -4.05079583e-01 -1.61242629e+00
 -2.00861866e+00 -7.86855852e-02  2.40378270e-01 -4.84035532e-01
 -1.63383223e+00  4.61963063e-01  8.62848109e-01 -5.11913758e-01
 -7.40000619e-01  3.06713638e-01 -1.79700178e+00 -1.76183984e+00
 -1.18807181e+00 -1.11638640e+00 -9.46983902e-01 -1.29252087e+00
 -1.81031741e+00 -1.06572025e+00 -9.46279363e-01 -1.24780501e+00
 -1.47665509e+00 -1.72256138e+00 -2.07564521e+00 -6.46198844e-01]"
data\UrbanSound8K\audio\fold8\71177-8-0-1.wav,71177-8-0-1.wav,71177,4.5130349999999995,8.513035,2,8,8,siren,"[-5.69305347e+02  1.99833833e+02 -3.13928309e+01 -4.66423312e+01
 -2.20001868e+00  4.77865609e+00  7.17215097e+00  3.02882104e+01
  1.96678775e+01  6.57850489e+00 -2.41575411e+00  7.06481171e+00
  1.87864901e+01  8.72370779e+00 -1.05586428e+01  1.25793726e+00
  1.11350432e+01 -1.66785607e+00 -2.83591520e+00 -6.57652735e-01
 -3.60259222e+00  1.28858998e+00  8.66896153e+00 -3.51509536e+00
 -4.15286070e+00  7.75288306e+00 -4.20132054e-01 -8.53244583e+00
 -1.31235878e+00 -4.34877935e+00 -3.16250445e+00  1.07214589e+00
 -3.23581015e+00 -2.14335314e+00 -4.34298951e+00 -4.51765337e+00
 -1.45856221e+00 -8.66230229e-01  1.51730726e+00 -3.26342112e+00]"
data\UrbanSound8K\audio\fold7\107357-8-0-8.wav,107357-8-0-8.wav,107357,4.0,8.0,2,7,8,siren,"[-3.38716770e+02  1.54846366e+02 -1.36819014e+01  1.49692199e+01
 -1.25170555e+01  2.83365250e+01  1.42179513e+01  1.63484661e+01
  3.77738346e+00  2.27044815e+01  7.89840237e+00 -1.76516914e+00
  6.17804000e+00 -4.19143105e-01  5.94439279e+00  1.34607361e-01
  3.18915186e+00  9.01878836e+00  1.45068364e+00  8.36422599e+00
  1.05592661e+01  4.43994203e+00 -8.15120180e+00 -8.06569357e+00
  1.64361297e+00  1.27581131e+01  1.23740413e+01  2.91509327e+00
 -1.27107337e+00  4.93662146e+00  3.97672992e+00  1.61266610e-01
 -3.11943097e+00 -1.14504449e+00  1.23612549e+00  6.74242357e+00
  4.57152718e+00  2.61552079e+00 -4.51231594e-01 -1.68816192e+00]"
data\UrbanSound8K\audio\fold9\157866-8-0-26.wav,157866-8-0-26.wav,157866,13.0,17.0,1,9,8,siren,"[-2.36418262e+02  1.25222068e+02 -1.13552373e+02 -2.70636112e+01
 -4.58031498e+01 -8.04688653e+00  1.37401727e+01  2.89735613e+01
  1.30218538e+01 -5.51528458e+00 -4.58761356e+00  1.25180988e+00
  9.18252371e+00 -3.32157112e+00 -2.87648161e+00 -1.28767406e+01
  1.54608277e+00  5.37069596e+00 -5.26301525e+00  1.86625772e+00
  7.67437433e+00  6.81667846e+00 -5.84128725e+00  4.33831062e+00
  8.40972434e+00 -5.56891446e+00 -5.86621334e+00 -3.63360945e+00
 -4.67955780e+00  1.02947515e+00  1.42114916e+00 -6.69166589e+00
 -9.72550340e-01  4.58322496e-01 -3.16370792e+00 -1.64481062e-01
 -5.37889158e+00 -5.71154994e+00 -2.39300107e-01 -1.69575237e+00]"
data\UrbanSound8K\audio\fold4\24347-8-0-70.wav,24347-8-0-70.wav,24347,39.120371,43.120371,2,4,8,siren,"[-2.66492245e+02  2.16654450e+02 -6.67306458e+01 -1.31281731e+01
 -4.45340744e+01 -1.41615808e+01  9.51586266e+00  5.35054896e+00
  1.93995703e+01 -3.12100463e+00 -2.74364020e+00  6.66836247e+00
  7.98929462e+00  8.90908745e+00  6.42287378e+00  6.64248115e+00
  4.01244128e+00 -1.58124364e+00 -4.19630403e+00 -7.99132329e+00
 -1.32406722e+01 -1.05695982e+01 -3.59401488e+00 -1.09948856e+00
 -4.84227010e+00 -8.70124773e+00 -5.05823686e+00  5.63607240e+00
  6.42488178e+00 -2.67409343e+00  5.67010701e-02  6.11186766e+00
  3.14188259e+00 -1.27301376e+00 -2.75368397e+00 -3.28154819e+00
 -2.06464855e+00  3.41201072e+00  1.79254957e+00 -4.47924773e+00]"
data\UrbanSound8K\audio\fold10\165166-8-0-4.wav,165166-8-0-4.wav,165166,2.833454,6.833454,1,10,8,siren,"[-1.70867256e+02  1.51587100e+02 -4.20682234e+01 -8.18845778e-01
 -2.04195388e+01  1.02336601e+01  1.24170700e+01  2.02605351e+01
  7.04868451e+00  3.93423695e+00  6.68606742e+00  7.39039104e+00
  8.78843484e+00  2.63495148e+00 -5.24011003e+00 -1.07861204e+00
  1.20220048e+00  5.21605481e+00  9.72823092e-01  5.19219855e+00
  4.62495207e+00  9.94866500e-01  1.16321634e+00  1.52607894e+00
  1.37771180e+00  3.46527732e-01  2.94946387e-01  1.17665642e+00
  1.92733735e+00  5.83914093e-01  1.43016494e+00  1.53228459e+00
  7.37347221e-01  3.31693968e+00  1.86960132e+00 -6.42481926e-01
  1.22558922e+00  1.44506551e+00 -1.11330467e+00  4.08888180e-02]"
data\UrbanSound8K\audio\fold3\22601-8-0-12.wav,22601-8-0-12.wav,22601,6.0,10.0,2,3,8,siren,"[-345.26211947  215.48001058  -16.5081148   -18.76188047   -9.4234004
   -8.79467108   15.85087951   23.40759018   22.07278411    6.16245515
   -7.52765968   -4.23218823    1.90690246    6.15418248    1.00371509
   -5.43311081   -4.84983114   -0.59499491    5.10513867    3.57926798
    4.24451355   -0.67318293   -4.22580465   -8.50464352    0.81651448
    5.16759685    2.41937202   -3.77189716   -3.43249049   -0.61353377
    1.789027      1.09439492    0.88666158   -0.42751285   -3.56037296
   -3.92533002    0.50418923    0.9938118     3.80516274   -3.08735433]"
data\UrbanSound8K\audio\fold5\111671-8-0-19.wav,111671-8-0-19.wav,111671,10.697766,14.697766,1,5,8,siren,"[-4.35347732e+02  8.23627594e+01 -5.56958848e+01 -3.23485031e+01
 -3.17635341e+01 -1.97442040e+01  2.62060388e+00  8.53134959e+00
 -1.48771533e+00  1.06891379e-01  4.64050068e+00  1.21746773e+01
  1.47185390e+01  1.76969460e+01  1.28965134e+00 -6.17620416e+00
  1.20310556e+00  4.64423988e+00 -7.73404009e-01 -5.48736757e+00
 -4.49892539e+00 -4.21611111e+00 -1.90807577e+00  2.78568791e-01
 -2.88152666e+00 -4.77215887e+00 -5.44532532e-01  4.42256600e-01
 -6.48560495e-01  4.10778925e+00  1.54926433e+00 -9.45585175e-01
  6.53688076e-01  1.02398938e+00 -1.01847421e+00  1.69783217e-01
 -1.33826472e+00 -3.11555499e+00  2.74551796e+00  1.77885210e+00]"
data\UrbanSound8K\audio\fold5\111671-8-0-8.wav,111671-8-0-8.wav,111671,5.1977660000000006,9.197766,1,5,8,siren,"[-4.44538302e+02  7.37424745e+01 -5.45077909e+01 -3.24304869e+01
 -3.17226193e+01 -1.27250145e+01  1.31847339e+01  1.51156720e+01
 -3.24695110e+00 -8.12701434e+00 -1.26892107e+00  9.24755614e+00
  1.39971783e+01  1.27560519e+01 -7.23090438e+00 -1.15257514e+01
  3.72596305e+00  8.02591353e+00  3.93214084e+00  6.36302131e-01
 -2.57044891e+00 -5.10517618e+00  1.44881493e+00  1.88073537e+00
 -2.92803200e+00 -6.91976778e+00 -2.82037807e+00  5.02951805e-01
 -1.38267738e+00  1.70705405e+00 -8.65507402e-01 -3.47493852e+00
  1.54501416e+00  4.36284448e+00  2.44893822e+00 -2.07558902e-01
 -5.56733637e+00 -2.39734410e+00  8.32769577e+00  5.85741132e+00]"
data\UrbanSound8K\audio\fold2\40717-8-0-1.wav,40717-8-0-1.wav,40717,0.851355,4.851355,2,2,8,siren,"[-342.72612651  108.30725446   38.11042686    8.1901047    -4.13829091
    1.86612912    1.16776781    3.50963495    7.0057796    15.89664807
   18.65530884   14.99668866    8.03392285    5.20500841    1.45429224
    0.36344209   -0.58547654    1.23745963    3.83121223    6.41113808
    4.57806685    2.82250659    1.35726617    3.27479174    3.0577047
    2.54679158    1.98786597    2.88585775    3.07012093    2.80808686
    1.02637042    1.805225      1.44420819    1.17979195    1.20389028
    2.33328722    2.68699088    2.70152877    1.16200486    0.80737005]"
